timestamp,ALTITUDE.time_usec,ALTITUDE.altitude_monotonic,ALTITUDE.altitude_amsl,ALTITUDE.altitude_local,ALTITUDE.altitude_relative,ALTITUDE.altitude_terrain,ALTITUDE.bottom_clearance
1631219541.83500004,294826283,83.84343719482422,123.4427261352539,5.016807556152344,5.112577438354492,nan,nan
1631219543.45099998,296423581,82.93976593017578,123.37973022460938,4.9538092613220215,5.04957914352417,nan,nan
1631219545.00799990,298016796,82.75216674804688,123.22734069824219,4.801418304443359,4.897188186645508,nan,nan
1631219546.59599996,299617464,82.85520935058594,123.2190170288086,4.793097496032715,4.888867378234863,nan,nan
1631219548.18799996,301206464,83.40216827392578,123.39949035644531,4.973572254180908,5.069342136383057,nan,nan
1631219549.88299990,302804607,83.21192932128906,123.36894989013672,4.94303035736084,5.038800239562988,nan,nan
1631219551.39999986,304404503,83.02432250976562,123.34933471679688,4.923418998718262,5.01918888092041,nan,nan
1631219552.93499994,305996469,83.4233169555664,123.41270446777344,4.986789703369141,5.082559585571289,nan,nan
1631219554.56599998,307587580,83.92535400390625,123.32740020751953,4.901483058929443,4.997252941131592,nan,nan
1631219556.23300004,309182837,83.40216827392578,123.48538970947266,5.059472560882568,5.155242443084717,nan,nan
1631219557.77300000,310779142,83.33876037597656,123.45536041259766,5.029440879821777,5.125210762023926,nan,nan
1631219559.35999990,312377559,83.00318908691406,123.40428161621094,4.978362560272217,5.074132442474365,nan,nan
1631219560.93799996,313970804,83.15115356445312,123.20061492919922,4.774695873260498,4.8704657554626465,nan,nan
1631219562.55399990,315565517,83.35989379882812,123.34107971191406,4.915163516998291,5.0109333992004395,nan,nan
1631219564.12500000,317157848,82.91863250732422,123.39127349853516,4.9653544425964355,5.061124324798584,nan,nan
1631219565.73399997,318753498,82.62532806396484,123.23692321777344,4.811004161834717,4.906774044036865,nan,nan
1631219567.35099983,320349465,82.22634887695312,123.25529479980469,4.829379081726074,4.925148963928223,nan,nan
1631219568.92299986,321947464,82.26861572265625,123.1786117553711,4.752696514129639,4.848466396331787,nan,nan
1631219570.52699995,323545540,82.93976593017578,123.26351165771484,4.837594509124756,4.933364391326904,nan,nan
1631219572.10599995,325137550,82.77330780029297,123.29462432861328,4.868703842163086,4.964473724365234,nan,nan
1631219573.73499990,326732738,83.15115356445312,123.31791687011719,4.891997337341309,4.987767219543457,nan,nan
1631219575.30299997,328323263,82.93976593017578,123.32894897460938,4.903031349182129,4.998801231384277,nan,nan
1631219576.91299987,329924802,83.06659698486328,123.32279968261719,4.896883487701416,4.9926533699035645,nan,nan
1631219578.52600002,331518863,82.96090698242188,123.28024291992188,4.854328155517578,4.950098037719727,nan,nan
1631219580.14199996,333116253,82.87635803222656,123.30609130859375,4.8801727294921875,4.975942611694336,nan,nan
1631219581.70499992,334706560,83.21192932128906,123.3294448852539,4.903528213500977,4.999298095703125,nan,nan
1631219583.26199985,336308009,83.0877456665039,123.25715637207031,4.831235408782959,4.927005290985107,nan,nan
1631219584.90599990,337895621,83.0877456665039,123.36524963378906,4.939334392547607,5.035104274749756,nan,nan
1631219586.50899982,339490839,82.90013122558594,123.3117904663086,4.8858747482299805,4.981644630432129,nan,nan
1631219588.12999988,341085475,83.02432250976562,123.34679412841797,4.920873641967773,5.016643524169922,nan,nan
1631219589.63299990,342686887,83.38103485107422,123.33149719238281,4.905575275421143,5.001345157623291,nan,nan
1631219591.34599996,344276890,83.46295166015625,123.3734130859375,4.94749641418457,5.043266296386719,nan,nan
1631219592.93400002,345876089,83.29647827148438,123.35356140136719,4.927642822265625,5.023412704467773,nan,nan
1631219594.47099996,347466469,83.17228698730469,123.34342193603516,4.917502403259277,5.013272285461426,nan,nan
1631219596.09999990,349065740,82.98204803466797,123.28141021728516,4.8554887771606445,4.951258659362793,nan,nan
1631219597.64199996,350656562,83.00318908691406,123.27923583984375,4.853316783905029,4.949086666107178,nan,nan
1631219599.23199987,352252090,83.10887908935547,123.34514617919922,4.919230937957764,5.015000820159912,nan,nan
1631219600.80399990,353853769,83.04546356201172,123.32868194580078,4.902761459350586,4.998531341552734,nan,nan
1631219602.48399997,355447824,83.29647827148438,123.32560729980469,4.899688720703125,4.995458602905273,nan,nan
