timestamp,LOCAL_POSITION_NED.time_boot_ms,LOCAL_POSITION_NED.x,LOCAL_POSITION_NED.y,LOCAL_POSITION_NED.z,LOCAL_POSITION_NED.vx,LOCAL_POSITION_NED.vy,LOCAL_POSITION_NED.vz
1631219470.08200002,223041,5.792414665222168,-5.770536422729492,-4.890305042266846,-0.7853721976280212,0.42090001702308655,-0.015366031788289547
1631219471.69099998,224641,5.186554908752441,-4.823174953460693,-4.859439373016357,0.24105961620807648,0.8965352773666382,0.019024331122636795
1631219473.24199986,226242,5.717743396759033,-3.1549534797668457,-4.802574634552002,0.3730134665966034,0.9157871603965759,-0.0769243985414505
1631219476.42400002,227833,6.568512439727783,-1.8757919073104858,-4.827552318572998,0.5997769832611084,0.6656507849693298,-0.062321774661540985
1631219476.58699989,229420,7.671658515930176,-0.847926914691925,-4.863623142242432,0.5530765652656555,0.7502251267433167,-0.0016988348215818405
1631219478.03699994,231021,8.524848937988281,0.2991577684879303,-4.846703052520752,0.5273523926734924,0.7765713334083557,-0.01650422066450119
1631219479.64499998,232612,9.365035057067871,1.5130418539047241,-4.9049973487854,0.6270045042037964,0.7966699600219727,-0.023833736777305603
1631219481.21700001,234212,10.23410701751709,2.7891788482666016,-4.935814380645752,0.5904498100280762,0.8625057935714722,0.03232385218143463
1631219482.82699990,235799,11.137048721313477,4.020039081573486,-4.910793304443359,0.5445088744163513,0.7271515130996704,-0.0008805106626823545
1631219484.39699984,237400,11.883614540100098,5.066488742828369,-4.915942192077637,0.5809306502342224,0.7426059246063232,0.0059380121529102325
1631219486.00899982,239005,12.767995834350586,6.264402389526367,-4.885167121887207,0.5479550957679749,0.7880014777183533,-0.008696258999407291
1631219487.60999990,240592,13.537498474121094,7.349316596984863,-4.847338676452637,0.4535635709762573,0.6636090874671936,-0.07236387580633163
1631219489.20599985,242193,14.17736530303955,8.342829704284668,-4.90268611907959,0.49765127897262573,0.7191948890686035,0.010477802716195583
1631219490.77900004,243779,15.073263168334961,9.356531143188477,-4.86959981918335,0.6052531003952026,0.6750969886779785,-0.017747672274708748
1631219492.40100002,245380,16.020370483398438,10.599313735961914,-4.860969543457031,0.6799039244651794,0.8939023017883301,-0.0248731542378664
1631219494.00199986,246971,17.078582763671875,12.136038780212402,-4.852783679962158,0.6813796162605286,1.0515867471694946,-0.05502445623278618
1631219495.57399988,248572,18.020374298095703,13.634238243103027,-4.890640735626221,0.6100444793701172,0.7641807794570923,-0.0064043644815683365
1631219497.18299985,250159,18.88190460205078,14.743152618408203,-4.882824897766113,0.5152868032455444,0.799035906791687,-0.002125977072864771
1631219498.77600002,251750,19.65617561340332,15.991973876953125,-4.908918380737305,0.5981003642082214,0.7714279890060425,0.02237139269709587
1631219500.39699984,253351,20.509197235107422,17.188535690307617,-4.888371467590332,0.5487381815910339,0.6761558651924133,-0.016079047694802284
1631219501.98199987,254952,21.324813842773438,18.171123504638672,-4.8404340744018555,0.5321676135063171,0.6677293181419373,-0.04037460684776306
1631219503.61099982,256551,22.139936447143555,19.30203628540039,-4.959987163543701,0.5395318865776062,0.7955357432365417,0.009252140298485756
1631219505.21199989,258143,22.975473403930664,20.49774932861328,-4.996544361114502,0.5014544129371643,0.6390022039413452,0.13506673276424408
1631219506.82399988,259730,23.647804260253906,21.408973693847656,-4.928762435913086,0.5179545283317566,0.6586785316467285,0.04881558194756508
1631219508.33599997,261330,24.026033401489258,22.506784439086914,-4.904064655303955,-0.44136202335357666,0.602010190486908,0.008720971643924713
1631219509.96599984,262926,23.450162887573242,23.253753662109375,-5.03294038772583,-0.31912240386009216,0.4993356764316559,0.08847004175186157
1631219511.56799984,264522,22.629615783691406,24.156091690063477,-4.992986679077148,-0.5418390035629272,0.5858504176139832,0.100196473300457
1631219513.13299990,266109,21.638477325439453,25.160327911376953,-4.881612300872803,-0.6675719022750854,0.6115463376045227,-0.012760172598063946
1631219514.73199987,267709,20.630613327026367,26.16343879699707,-4.950632095336914,-0.6707596182823181,0.6000545024871826,0.02878086268901825
1631219516.33799982,269301,19.63309097290039,27.067035675048828,-4.894354820251465,-0.699296772480011,0.6095042824745178,-0.0032397417817264795
1631219517.91100001,270901,18.547786712646484,28.04604721069336,-4.899432182312012,-0.6995631456375122,0.675047755241394,-0.014524843543767929
1631219519.50799990,272492,17.434309005737305,29.129255294799805,-4.873503684997559,-0.7397576570510864,0.7185944318771362,-0.025519821792840958
1631219521.10699987,274088,16.24358367919922,29.974853515625,-4.95190954208374,-0.6802244186401367,-0.485790491104126,0.0809256061911583
1631219522.74000001,275680,15.588089942932129,29.017297744750977,-4.941338539123535,-0.4687049686908722,-0.5303892493247986,0.041132356971502304
1631219524.30599999,277289,14.628044128417969,27.902631759643555,-4.90863561630249,-0.6935107707977295,-0.5242359042167664,0.03466631844639778
1631219525.94199991,278871,13.477777481079102,26.91724967956543,-4.870974063873291,-0.5882108807563782,-0.6569807529449463,0.0018319729715585709
1631219527.53299999,280473,12.564525604248047,25.788394927978516,-4.922673225402832,-0.5215610265731812,-0.7362942099571228,0.007001223973929882
1631219529.07999992,282069,11.768762588500977,24.666778564453125,-4.9447431564331055,-0.5570898056030273,-0.7313817143440247,0.042692504823207855
1631219530.77499986,283660,10.943672180175781,23.515827178955078,-4.9282660484313965,-0.5950107574462891,-0.7297456860542297,0.03872278705239296
1631219532.30599999,285252,10.041230201721191,22.387758255004883,-4.9561543464660645,-0.6250953078269958,-0.7049779891967773,0.029013440012931824
1631219533.88699985,286851,9.134206771850586,21.323331832885742,-4.928876876831055,-0.5806552767753601,-0.731177568435669,0.0022795130498707294
1631219535.48599982,288443,8.261260986328125,20.105907440185547,-4.952009201049805,-0.624362587928772,-0.7457866072654724,0.03976903110742569
1631219537.06499982,290043,7.3377251625061035,18.976036071777344,-4.934902191162109,-0.6139259934425354,-0.6101572513580322,0.03304768353700638
1631219538.63599992,291641,6.4613823890686035,17.93918228149414,-4.928625106811523,-0.5945871472358704,-0.6378424763679504,0.0820462629199028
1631219540.24599981,293235,5.524203300476074,16.85030174255371,-4.941164970397949,-0.5883902311325073,-0.6446024775505066,0.014165345579385757
1631219541.83500004,294832,4.7103071212768555,15.809551239013672,-5.016923427581787,-0.5317893624305725,-0.6069183349609375,0.09210330992937088
1631219543.45099998,296422,3.876171827316284,14.801188468933105,-4.9538092613220215,-0.6158125400543213,-0.6259321570396423,0.06481573730707169
1631219545.02399993,298009,2.8861966133117676,13.677679061889648,-4.801418304443359,-0.6253162026405334,-0.7413347363471985,-0.03208354115486145
1631219546.61199999,299609,1.8385754823684692,12.49504280090332,-4.793097496032715,-0.7323803305625916,-0.7230314612388611,-0.1184035912156105
1631219548.23300004,301210,0.7543174624443054,11.140395164489746,-4.9744696617126465,-0.6391933560371399,-0.8314647674560547,-0.011091669090092182
1631219549.88299990,302802,-0.24343089759349823,9.908803939819336,-4.94303035736084,-0.633047342300415,-0.7456626296043396,0.05179438367486
1631219551.41599989,304401,-1.2132233381271362,8.6544771194458,-4.923418998718262,-0.6470293998718262,-0.7082598209381104,-4.744034959003329e-05
1631219552.99300003,305989,-2.128734827041626,7.618968486785889,-4.986789703369141,-0.5784358978271484,-0.618134617805481,0.10884130001068115
1631219554.61899996,307580,-3.0485050678253174,6.668215274810791,-4.901483058929443,-0.5936238169670105,-0.6260904669761658,0.004568000324070454
1631219556.24899983,309180,-3.849499464035034,5.601469039916992,-5.059472560882568,-0.5564469695091248,-0.6654686331748962,0.07789146155118942
1631219557.78900003,310776,-4.64634370803833,4.535909175872803,-5.029440879821777,-0.714907169342041,-0.5909355282783508,0.10110284388065338
1631219559.35999990,312372,-5.893531322479248,4.531431674957275,-4.978362560272217,-0.8737465739250183,0.3564089834690094,0.09823781996965408
1631219560.96399999,313968,-7.442973613739014,5.460848808288574,-4.774695873260498,-0.8985182642936707,0.45009177923202515,-0.13837341964244843
1631219562.56999993,315559,-8.789894104003906,6.23508358001709,-4.915163516998291,-0.7818012833595276,0.45296281576156616,-0.010724630206823349
1631219564.17799997,317159,-9.937899589538574,6.989997386932373,-4.965210437774658,-0.21718990802764893,0.6734338402748108,0.07208447903394699
1631219565.86699986,318750,-9.62669849395752,8.115779876708984,-4.811004161834717,0.3874058425426483,0.806906521320343,-0.09052629768848419
1631219567.35099983,320347,-8.797689437866211,9.436296463012695,-4.829379081726074,0.4483221173286438,0.739906370639801,-0.028685271739959717
1631219568.96499991,321942,-7.982357978820801,10.680570602416992,-4.752696514129639,0.46890032291412354,0.7591663599014282,-0.12848427891731262
1631219570.52799988,323543,-7.230886459350586,11.907735824584961,-4.837594509124756,0.4849041998386383,0.6760793924331665,-0.04396834224462509
1631219572.12199998,325130,-6.48637580871582,12.909224510192871,-4.868703842163086,0.49709054827690125,0.6606340408325195,-0.043725088238716125
1631219573.78299999,326730,-5.676084995269775,13.937108039855957,-4.891997337341309,0.5873630046844482,0.6726921200752258,0.009036445990204811
1631219575.31900001,328330,-4.826137065887451,14.964421272277832,-4.902956962585449,0.556875467300415,0.7154263257980347,-0.014337294735014439
1631219576.92899990,329922,-4.032531261444092,16.076690673828125,-4.896883487701416,0.5666186809539795,0.7752857208251953,-0.013877097517251968
1631219578.54199982,331513,-3.1467244625091553,17.26246452331543,-4.854328155517578,0.5610156059265137,0.8268876671791077,-0.04943440854549408
1631219580.14199996,333109,-2.2681140899658203,18.505983352661133,-4.8801727294921875,0.5814365148544312,0.8273009061813354,-0.017367087304592133
1631219581.75000000,334701,-1.4641238451004028,19.687532424926758,-4.903528213500977,0.5026023387908936,0.7483037114143372,0.015536509454250336
1631219583.30699992,336301,-0.6737930774688721,20.831653594970703,-4.831235408782959,0.5726784467697144,0.788414716720581,-0.0570451058447361
1631219584.90599990,337893,0.2907451093196869,22.073101043701172,-4.939334392547607,0.6319572925567627,0.8548144698143005,0.008922330103814602
1631219586.52499986,339479,1.1462537050247192,23.36781120300293,-4.8858747482299805,0.4954935908317566,0.8430122137069702,-0.013658585026860237
1631219588.15599990,341080,1.9294793605804443,24.59187126159668,-4.920873641967773,0.5448139905929565,0.7842385768890381,0.010715468786656857
1631219589.69199991,342680,2.754525661468506,25.741182327270508,-4.905575275421143,0.48557791113853455,0.7759238481521606,-0.025045979768037796
1631219591.34599996,344271,3.5976369380950928,26.995769500732422,-4.94749641418457,0.5687428116798401,0.7971242070198059,0.06061066687107086
1631219592.96000004,345871,4.551080703735352,28.288602828979492,-4.927642822265625,0.5936040282249451,0.831430971622467,0.026022087782621384
1631219594.47099996,347459,5.448330879211426,29.570772171020508,-4.917502403259277,0.516411304473877,0.8601048588752747,0.026042910292744637
1631219596.09999990,349059,6.314166069030762,30.85462760925293,-4.8554887771606445,0.5916382670402527,0.8190335631370544,-0.019161226227879524
1631219597.67299986,350650,7.258131504058838,32.14400100708008,-4.853316783905029,0.5826423764228821,0.855563759803772,-0.06079261749982834
1631219599.24799991,352250,8.190271377563477,33.45778274536133,-4.919230937957764,0.5830081701278687,0.8128465414047241,0.003916955552995205
1631219600.85500002,353851,9.049715042114258,34.737823486328125,-4.902761459350586,0.5398896336555481,0.8107905387878418,0.026866989210247993
1631219602.48399997,355442,8.919561386108398,35.86639404296875,-4.899688720703125,-0.47235578298568726,0.5427649617195129,-0.03849496692419052
