timestamp,SERVO_OUTPUT_RAW.time_usec,SERVO_OUTPUT_RAW.port,SERVO_OUTPUT_RAW.servo1_raw,SERVO_OUTPUT_RAW.servo2_raw,SERVO_OUTPUT_RAW.servo3_raw,SERVO_OUTPUT_RAW.servo4_raw,SERVO_OUTPUT_RAW.servo5_raw,SERVO_OUTPUT_RAW.servo6_raw,SERVO_OUTPUT_RAW.servo7_raw,SERVO_OUTPUT_RAW.servo8_raw,SERVO_OUTPUT_RAW.servo9_raw,SERVO_OUTPUT_RAW.servo10_raw,SERVO_OUTPUT_RAW.servo11_raw,SERVO_OUTPUT_RAW.servo12_raw,SERVO_OUTPUT_RAW.servo13_raw,SERVO_OUTPUT_RAW.servo14_raw,SERVO_OUTPUT_RAW.servo15_raw,SERVO_OUTPUT_RAW.servo16_raw
1631219653.57099986,406467528,0,1519,1536,1552,1606,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219655.08899999,408068652,0,1543,1529,1543,1603,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219656.69799995,409681758,0,1548,1538,1543,1604,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219658.30900002,411266823,0,1519,1537,1547,1591,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219659.91999984,412860100,0,1542,1548,1540,1614,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219661.49300003,414446986,0,1546,1534,1539,1601,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219663.10599995,416044689,0,1577,1579,1509,1573,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219664.66899991,417646330,0,1543,1541,1554,1592,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219666.30799985,419238145,0,1551,1534,1559,1605,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219667.86699986,420835047,0,1522,1531,1558,1608,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219669.48099995,422447551,0,1523,1547,1592,1593,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219671.05999994,424033411,0,1583,1578,1500,1575,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219672.70299983,425623733,0,1537,1560,1375,1468,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219674.31799984,427208741,0,1552,1522,1621,1543,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219675.82999992,428811109,0,1525,1545,1597,1560,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219677.42199993,430400943,0,1499,1557,1573,1579,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219679.01999998,431999884,0,1075,1214,1075,1214,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219680.64899993,433587567,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219682.23499990,435198112,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219683.83899999,436790218,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219685.42799997,438386918,0,900,900,900,900,900,900,900,900,0,0,0,0,0,0,0,0
1631219687.02600002,439977536,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219688.66599989,441587269,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219690.20299983,443161191,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219691.79999995,444761176,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219693.43099999,446351474,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219695.04399991,447961852,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219696.62899995,449555435,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219698.14899993,451145493,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219699.77399993,452736939,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219701.37800002,454345525,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219702.96399999,455917564,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219704.57499981,457528620,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219706.14499998,459114748,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219707.73599982,460711678,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219709.41699982,462311980,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219710.93400002,463917865,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219712.54799986,465504157,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219714.20299983,467107270,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219715.75399995,468698776,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219717.36299992,470281445,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219718.88100004,471882540,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219720.49799991,473469935,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219722.09200001,475071373,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219723.70299983,476666389,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219725.31399989,478273812,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219726.89499998,479864803,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219728.48599982,481450527,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219730.14199996,483042061,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219731.66799998,484633580,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219733.27900004,486227947,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219734.89399981,487818604,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219736.50600004,489437093,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219738.12099981,491005100,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219739.71299982,492608977,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219741.23199987,494226829,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219742.83699989,495803848,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219744.43799996,497408222,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219746.03699994,499010290,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219747.61599994,500591658,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219749.23799992,502201223,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219750.79499984,503793195,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219752.41699982,505372127,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631219754.03399992,506976516,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
